label,text,source,has_url,label_id,text_original,text_normalized,urls,url_count,url_count.1,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened,text_for_model,character_length,url_count.2,url_total_length.1,url_max_length.1,url_digit_count.1,url_dot_count.1,url_hyphen_count.1,url_slash_count.1,url_has_https.1,url_has_ip.1,url_has_at.1,url_is_shortened.1,url_count,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened
normal,"তুমি কি প্রিয় বই পড়ছো? হ্যাঁ, বিখ্যাত বই পড়ি।",Bengali,0,0,"তুমি কি প্রিয় বই পড়ছো? হ্যাঁ, বিখ্যাত বই পড়ি।","তুমি কি প্রিয় বই পড়ছো? হ্যাঁ, বিখ্যাত বই পড়ি।",[],0,0,0,0,0,0,0,0,0,0,0,0,"তুমি কি প্রিয় বই পড়ছো? হ্যাঁ, বিখ্যাত বই পড়ি।",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"আমার প্রিয় বন্ধু রাকিব, তোমার বিয়ের দাওয়াত পেয়ে আমি অত্যন্ত আনন্দিত। এতদিন পর তোমার জীবনে এই সুখের দিন আসার জন্য আমি সত্যিই খুশি। কাল রাতে তোমার মা'র সাথে ফোনে কথা হলো, তিনি অনেক উত্সাহিত এবং ব্যস্ত। বিয়ের সব প্রস্তুতি ঠিকঠাক চলছে তো? আমি আগামী বৃহস্পতিবার রাতেই চট্টগ্রাম থেকে চলে যাবো যাতে শুক্রবার সকালে গায়ে হলুদের অনুষ্ঠানে যোগ দিতে পারি। তোমার জন্য বিশেষ গিফট নিয়ে আসছি, খুশি হবে।",Bengali,0,0,"আমার প্রিয় বন্ধু রাকিব, তোমার বিয়ের দাওয়াত পেয়ে আমি অত্যন্ত আনন্দিত। এতদিন পর তোমার জীবনে এই সুখের দিন আসার জন্য আমি সত্যিই খুশি। কাল রাতে তোমার মা'র সাথে ফোনে কথা হলো, তিনি অনেক উত্সাহিত এবং ব্যস্ত। বিয়ের সব প্রস্তুতি ঠিকঠাক চলছে তো? আমি আগামী বৃহস্পতিবার রাতেই চট্টগ্রাম থেকে চলে যাবো যাতে শুক্রবার সকালে গায়ে হলুদের অনুষ্ঠানে যোগ দিতে পারি। তোমার জন্য বিশেষ গিফট নিয়ে আসছি, খুশি হবে।","আমার প্রিয় বন্ধু রাকিব, তোমার বিয়ের দাওয়াত পেয়ে আমি অত্যন্ত আনন্দিত। এতদিন পর তোমার জীবনে এই সুখের দিন আসার জন্য আমি সত্যিই খুশি। কাল রাতে তোমার মা'র সাথে ফোনে কথা হলো, তিনি অনেক উত্সাহিত এবং ব্যস্ত। বিয়ের সব প্রস্তুতি ঠিকঠাক চলছে তো? আমি আগামী বৃহস্পতিবার রাতেই চট্টগ্রাম থেকে চলে যাবো যাতে শুক্রবার সকালে গায়ে হলুদের অনুষ্ঠানে যোগ দিতে পারি। তোমার জন্য বিশেষ গিফট নিয়ে আসছি, খুশি হবে।",[],0,0,0,0,0,0,0,0,0,0,0,0,"আমার প্রিয় বন্ধু রাকিব, তোমার বিয়ের দাওয়াত পেয়ে আমি অত্যন্ত আনন্দিত। এতদিন পর তোমার জীবনে এই সুখের দিন আসার জন্য আমি সত্যিই খুশি। কাল রাতে তোমার মা'র সাথে ফোনে কথা হলো, তিনি অনেক উত্সাহিত এবং ব্যস্ত। বিয়ের সব প্রস্তুতি ঠিকঠাক চলছে তো? আমি আগামী বৃহস্পতিবার রাতেই চট্টগ্রাম থেকে চলে যাবো যাতে শুক্রবার সকালে গায়ে হলুদের অনুষ্ঠানে যোগ দিতে পারি। তোমার জন্য বিশেষ গিফট নিয়ে আসছি, খুশি হবে।",393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,০১৬৭২৫৭৩৮৪৮ নাম্বারে কল করুন।,Bengali,0,0,০১৬৭২৫৭৩৮৪৮ নাম্বারে কল করুন।,০১৬৭২৫৭৩৮৪৮ নাম্বারে কল করুন।,[],0,0,0,0,0,0,0,0,0,0,0,0,০১৬৭২৫৭৩৮৪৮ নাম্বারে কল করুন।,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801819899901",Bengali,0,2,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801819899901","আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801819899901",[],0,0,0,0,0,0,0,0,0,0,0,0,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801819899901",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801819899901,Bengali,0,2,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801819899901,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801819899901,[],0,0,0,0,0,0,0,0,0,0,0,0,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801819899901,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,নেটওয়ার্ক মার্কেটিং করে প্রতিদিন ৫০০ থেকে ৫০০০ টাকা 💸 ইনকাম করতে চান? কিভাবে মার্কেটিং করবেন আমি শিখিয়ে দিব ফ্রিতে কোন টাকা লাগবে না আগে কাজ দেখবেন প্রমাণ দেখবেন ভালো লাগলে কাজ করবেন কেউ কাজ করতে চাইলে ইনবক্স করুন ❤️‍🩹,Bengali,0,2,নেটওয়ার্ক মার্কেটিং করে প্রতিদিন ৫০০ থেকে ৫০০০ টাকা 💸 ইনকাম করতে চান? কিভাবে মার্কেটিং করবেন আমি শিখিয়ে দিব ফ্রিতে কোন টাকা লাগবে না আগে কাজ দেখবেন প্রমাণ দেখবেন ভালো লাগলে কাজ করবেন কেউ কাজ করতে চাইলে ইনবক্স করুন ❤️‍🩹,নেটওয়ার্ক মার্কেটিং করে প্রতিদিন ৫০০ থেকে ৫০০০ টাকা 💸 ইনকাম করতে চান? কিভাবে মার্কেটিং করবেন আমি শিখিয়ে দিব ফ্রিতে কোন টাকা লাগবে না আগে কাজ দেখবেন প্রমাণ দেখবেন ভালো লাগলে কাজ করবেন কেউ কাজ করতে চাইলে ইনবক্স করুন ❤️‍🩹,[],0,0,0,0,0,0,0,0,0,0,0,0,নেটওয়ার্ক মার্কেটিং করে প্রতিদিন ৫০০ থেকে ৫০০০ টাকা 💸 ইনকাম করতে চান? কিভাবে মার্কেটিং করবেন আমি শিখিয়ে দিব ফ্রিতে কোন টাকা লাগবে না আগে কাজ দেখবেন প্রমাণ দেখবেন ভালো লাগলে কাজ করবেন কেউ কাজ করতে চাইলে ইনবক্স করুন ❤️‍🩹,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,আপনার ব্যাংক অ্যাকাউন্টের নিরাপত্তার জন্য লগইন করুন: [bankverify.net/LoginBD],Bengali,1,2,আপনার ব্যাংক অ্যাকাউন্টের নিরাপত্তার জন্য লগইন করুন: [bankverify.net/LoginBD],আপনার ব্যাংক অ্যাকাউন্টের নিরাপত্তার জন্য লগইন করুন: [bankverify.net/LoginBD],['bankverify.net/LoginBD'],1,1,22,22,0,1,0,1,0,0,0,0,আপনার ব্যাংক অ্যাকাউন্টের নিরাপত্তার জন্য লগইন করুন: [ [URL] ],62,1,22,22,0,1,0,1,0,0,0,0,1,22,22,0,1,0,1,0,0,0,0
smish,"প্রিয় গ্রাহক, আপনার ক্রেডিট কার্ডে ১,২০,০০০ টাকা চার্জ হয়েছে। বাতিল করতে এখনই 01888822991 নাম্বারে কল দিন এবং OTP নিশ্চিত করুন।",Bengali,0,2,"প্রিয় গ্রাহক, আপনার ক্রেডিট কার্ডে ১,২০,০০০ টাকা চার্জ হয়েছে। বাতিল করতে এখনই 01888822991 নাম্বারে কল দিন এবং OTP নিশ্চিত করুন।","প্রিয় গ্রাহক, আপনার ক্রেডিট কার্ডে ১,২০,০০০ টাকা চার্জ হয়েছে। বাতিল করতে এখনই 01888822991 নাম্বারে কল দিন এবং OTP নিশ্চিত করুন।",[],0,0,0,0,0,0,0,0,0,0,0,0,"প্রিয় গ্রাহক, আপনার ক্রেডিট কার্ডে ১,২০,০০০ টাকা চার্জ হয়েছে। বাতিল করতে এখনই 01888822991 নাম্বারে কল দিন এবং OTP নিশ্চিত করুন।",129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,"মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺
যোগাযোগ নাম্বার 01761693374 💢",Bengali,0,2,"মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺
যোগাযোগ নাম্বার 01761693374 💢",মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺 যোগাযোগ নাম্বার 01761693374 💢,[],0,0,0,0,0,0,0,0,0,0,0,0,মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺 যোগাযোগ নাম্বার 01761693374 💢,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,তুমি কোথায় আছো?,Bengali,0,0,তুমি কোথায় আছো?,তুমি কোথায় আছো?,[],0,0,0,0,0,0,0,0,0,0,0,0,তুমি কোথায় আছো?,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.northsouth.edu.bd/ লগইন করুন। (North South)",Bengali,1,0,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.northsouth.edu.bd/ লগইন করুন। (North South)","প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.northsouth.edu.bd/ লগইন করুন। (North South)",['https://student.northsouth.edu.bd/'],1,1,34,34,0,3,0,3,1,0,0,0,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত  [URL]  লগইন করুন। (North South)",220,1,34,34,0,3,0,3,1,0,0,0,1,34,34,0,3,0,3,1,0,0,0
promo,Banglalink গ্রাহকদের জন্য ২ জিবি মাত্র ২৯ টাকা। অফার সীমিত সময়ের জন্য।,Bengali,0,1,Banglalink গ্রাহকদের জন্য ২ জিবি মাত্র ২৯ টাকা। অফার সীমিত সময়ের জন্য।,Banglalink গ্রাহকদের জন্য ২ জিবি মাত্র ২৯ টাকা। অফার সীমিত সময়ের জন্য।,[],0,0,0,0,0,0,0,0,0,0,0,0,Banglalink গ্রাহকদের জন্য ২ জিবি মাত্র ২৯ টাকা। অফার সীমিত সময়ের জন্য।,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,নগদ অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801812122234,Bengali,0,2,নগদ অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801812122234,নগদ অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801812122234,[],0,0,0,0,0,0,0,0,0,0,0,0,নগদ অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801812122234,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,ইমার্জেন্সি: আপনার DBBL মোবাইল ব্যাংকিং একাউন্ট সাসপেন্ড। PIN রিসেট করুন: bit.ly/reset-pin,Bengali,1,2,ইমার্জেন্সি: আপনার DBBL মোবাইল ব্যাংকিং একাউন্ট সাসপেন্ড। PIN রিসেট করুন: bit.ly/reset-pin,ইমার্জেন্সি: আপনার DBBL মোবাইল ব্যাংকিং একাউন্ট সাসপেন্ড। PIN রিসেট করুন: bit.ly/reset-pin,['bit.ly/reset-pin'],1,1,16,16,0,1,1,1,0,0,0,1,ইমার্জেন্সি: আপনার DBBL মোবাইল ব্যাংকিং একাউন্ট সাসপেন্ড। PIN রিসেট করুন:  [URL] ,81,1,16,16,0,1,1,1,0,0,0,1,1,16,16,0,1,1,1,0,0,0,1
smish,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801911011023,Bengali,0,2,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801911011023,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801911011023,[],0,0,0,0,0,0,0,0,0,0,0,0,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801911011023,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,বৃষ্টি না থাকলে খুব গরম হয়।,Bengali,0,0,বৃষ্টি না থাকলে খুব গরম হয়।,বৃষ্টি না থাকলে খুব গরম হয়।,[],0,0,0,0,0,0,0,0,0,0,0,0,বৃষ্টি না থাকলে খুব গরম হয়।,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"চাচা, আজ ইফতারে আমাদের বাসায় আসবেন। আম্মু খুশি হবেন।",Bengali,0,0,"চাচা, আজ ইফতারে আমাদের বাসায় আসবেন। আম্মু খুশি হবেন।","চাচা, আজ ইফতারে আমাদের বাসায় আসবেন। আম্মু খুশি হবেন।",[],0,0,0,0,0,0,0,0,0,0,0,0,"চাচা, আজ ইফতারে আমাদের বাসায় আসবেন। আম্মু খুশি হবেন।",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"হ্যাঁ, আমাদের সময় লাগছিল",Bengali,0,0,"হ্যাঁ, আমাদের সময় লাগছিল","হ্যাঁ, আমাদের সময় লাগছিল",[],0,0,0,0,0,0,0,0,0,0,0,0,"হ্যাঁ, আমাদের সময় লাগছিল",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,আমি আমার জীবনের প্রধান আমাদের সঙ্গে সময় কাটাতে চাই।,Bengali,0,0,আমি আমার জীবনের প্রধান আমাদের সঙ্গে সময় কাটাতে চাই।,আমি আমার জীবনের প্রধান আমাদের সঙ্গে সময় কাটাতে চাই।,[],0,0,0,0,0,0,0,0,0,0,0,0,আমি আমার জীবনের প্রধান আমাদের সঙ্গে সময় কাটাতে চাই।,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,আজকে কি পড়ছো?,Bengali,0,0,আজকে কি পড়ছো?,আজকে কি পড়ছো?,[],0,0,0,0,0,0,0,0,0,0,0,0,আজকে কি পড়ছো?,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,"১৮০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৭১৯, ৩০দিন: cutt.ly/wwE5YMXC",Bengali,1,1,"১৮০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৭১৯, ৩০দিন: cutt.ly/wwE5YMXC","১৮০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৭১৯, ৩০দিন: cutt.ly/wwE5YMXC",['cutt.ly/wwE5YMXC'],1,1,16,16,1,1,0,1,0,0,0,1,"১৮০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৭১৯, ৩০দিন:  [URL] ",61,1,16,16,1,1,0,1,0,0,0,1,1,16,16,1,1,0,1,0,0,0,1
normal,"তুমি পারবে, শুধু লেগে থাকো।",Bengali,0,0,"তুমি পারবে, শুধু লেগে থাকো।","তুমি পারবে, শুধু লেগে থাকো।",[],0,0,0,0,0,0,0,0,0,0,0,0,"তুমি পারবে, শুধু লেগে থাকো।",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,আজকে অফিসে এত কাজ ছিল যে দুপুরে খাওয়ার সময়ই পাইনি। সারাদিন রিপোর্ট বানাতে গিয়ে মাথা ঘুরে যাচ্ছিলো। কালকে একটু আগে থেকেই কাজ শেষ করার চেষ্টা করবো।,Bengali,0,0,আজকে অফিসে এত কাজ ছিল যে দুপুরে খাওয়ার সময়ই পাইনি। সারাদিন রিপোর্ট বানাতে গিয়ে মাথা ঘুরে যাচ্ছিলো। কালকে একটু আগে থেকেই কাজ শেষ করার চেষ্টা করবো।,আজকে অফিসে এত কাজ ছিল যে দুপুরে খাওয়ার সময়ই পাইনি। সারাদিন রিপোর্ট বানাতে গিয়ে মাথা ঘুরে যাচ্ছিলো। কালকে একটু আগে থেকেই কাজ শেষ করার চেষ্টা করবো।,[],0,0,0,0,0,0,0,0,0,0,0,0,আজকে অফিসে এত কাজ ছিল যে দুপুরে খাওয়ার সময়ই পাইনি। সারাদিন রিপোর্ট বানাতে গিয়ে মাথা ঘুরে যাচ্ছিলো। কালকে একটু আগে থেকেই কাজ শেষ করার চেষ্টা করবো।,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"হাই, কেমন কাটছে দিনটি?",Bengali,0,0,"হাই, কেমন কাটছে দিনটি?","হাই, কেমন কাটছে দিনটি?",[],0,0,0,0,0,0,0,0,0,0,0,0,"হাই, কেমন কাটছে দিনটি?",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩, ৩০দিন cutt.ly/HwOETkke",Bengali,1,1,"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩, ৩০দিন cutt.ly/HwOETkke","৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩, ৩০দিন cutt.ly/HwOETkke",['cutt.ly/HwOETkke'],1,1,16,16,0,1,0,1,0,0,0,1,"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩, ৩০দিন  [URL] ",61,1,16,16,0,1,0,1,0,0,0,1,1,16,16,0,1,0,1,0,0,0,1
smish,"https://t.me/Perfect_Money_Wallet_Pro_bot?start=r03883431946
দিনে ২০০-৩০০ টাকা ইনকাম করা খুবই সহজ",Bengali,1,2,"https://t.me/Perfect_Money_Wallet_Pro_bot?start=r03883431946
দিনে ২০০-৩০০ টাকা ইনকাম করা খুবই সহজ",https://t.me/Perfect_Money_Wallet_Pro_bot?start=r03883431946 দিনে ২০০-৩০০ টাকা ইনকাম করা খুবই সহজ,['https://t.me/Perfect_Money_Wallet_Pro_bot?start=r03883431946'],1,1,60,60,11,1,0,3,1,0,0,0, [URL]  দিনে ২০০-৩০০ টাকা ইনকাম করা খুবই সহজ,44,1,60,60,11,1,0,3,1,0,0,0,1,60,60,11,1,0,3,1,0,0,0
smish,গ্রামীণফোন অ্যাপ লগইন ব্যর্থ হয়েছে। এখনই gp-appreset.net এ লগইন করে আপনার পাসওয়ার্ড রিসেট করুন। অন্যথায় ২৪ ঘণ্টার মধ্যে অ্যাকাউন্ট সাসপেন্ড হবে।,Bengali,1,2,গ্রামীণফোন অ্যাপ লগইন ব্যর্থ হয়েছে। এখনই gp-appreset.net এ লগইন করে আপনার পাসওয়ার্ড রিসেট করুন। অন্যথায় ২৪ ঘণ্টার মধ্যে অ্যাকাউন্ট সাসপেন্ড হবে।,গ্রামীণফোন অ্যাপ লগইন ব্যর্থ হয়েছে। এখনই gp-appreset.net এ লগইন করে আপনার পাসওয়ার্ড রিসেট করুন। অন্যথায় ২৪ ঘণ্টার মধ্যে অ্যাকাউন্ট সাসপেন্ড হবে।,['gp-appreset.net'],1,1,15,15,0,1,1,0,0,0,0,0,গ্রামীণফোন অ্যাপ লগইন ব্যর্থ হয়েছে। এখনই  [URL]  এ লগইন করে আপনার পাসওয়ার্ড রিসেট করুন। অন্যথায় ২৪ ঘণ্টার মধ্যে অ্যাকাউন্ট সাসপেন্ড হবে।,139,1,15,15,0,1,1,0,0,0,0,0,1,15,15,0,1,1,0,0,0,0,0
smish,ফুটবলে বাজি ধরুন এবং একটি বিলাসবহুল গাড়ি জিতুন! শুরু করুন: xini.eu/00Qe,Bengali,1,2,ফুটবলে বাজি ধরুন এবং একটি বিলাসবহুল গাড়ি জিতুন! শুরু করুন: xini.eu/00Qe,ফুটবলে বাজি ধরুন এবং একটি বিলাসবহুল গাড়ি জিতুন! শুরু করুন: xini.eu/00Qe,['xini.eu/00Qe'],1,1,12,12,2,1,0,1,0,0,0,0,ফুটবলে বাজি ধরুন এবং একটি বিলাসবহুল গাড়ি জিতুন! শুরু করুন:  [URL] ,67,1,12,12,2,1,0,1,0,0,0,0,1,12,12,2,1,0,1,0,0,0,0
smish,আপনার ব্যাংক অ্যাকাউন্টে ১০ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: +8801913233245,Bengali,0,2,আপনার ব্যাংক অ্যাকাউন্টে ১০ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: +8801913233245,আপনার ব্যাংক অ্যাকাউন্টে ১০ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: +8801913233245,[],0,0,0,0,0,0,0,0,0,0,0,0,আপনার ব্যাংক অ্যাকাউন্টে ১০ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: +8801913233245,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"আম্মু, আমি বাসে উঠেছি। রাত ১০টার মধ্যে পৌঁছাবো।",Bengali,0,0,"আম্মু, আমি বাসে উঠেছি। রাত ১০টার মধ্যে পৌঁছাবো।","আম্মু, আমি বাসে উঠেছি। রাত ১০টার মধ্যে পৌঁছাবো।",[],0,0,0,0,0,0,0,0,0,0,0,0,"আম্মু, আমি বাসে উঠেছি। রাত ১০টার মধ্যে পৌঁছাবো।",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,সর্তকতা! আপনার চাকরির সার্টিফিকেট ভেরিফাই করুন: verify-job.ml,Bengali,1,2,সর্তকতা! আপনার চাকরির সার্টিফিকেট ভেরিফাই করুন: verify-job.ml,সর্তকতা! আপনার চাকরির সার্টিফিকেট ভেরিফাই করুন: verify-job.ml,['verify-job.ml'],1,1,13,13,0,1,1,0,0,0,0,0,সর্তকতা! আপনার চাকরির সার্টিফিকেট ভেরিফাই করুন:  [URL] ,55,1,13,13,0,1,1,0,0,0,0,0,1,13,13,0,1,1,0,0,0,0,0
promo,"দৃষ্টিনন্দন স্থাপত্যকলায় অনন্য, ডায়মন্ড ওয়ার্ল্ডের ""দ্য সিগনেচার"" শোরুমের উদ্বোধন হচ্ছে আজ বিকেল ৪টায়। আপনার সপরিবারে উপস্থিতি ও দোয়া আমাদের একান্ত কাম্য। প্রয়োজনে: ০১৭১৩১৯৯২৭০",Bengali,0,1,"দৃষ্টিনন্দন স্থাপত্যকলায় অনন্য, ডায়মন্ড ওয়ার্ল্ডের ""দ্য সিগনেচার"" শোরুমের উদ্বোধন হচ্ছে আজ বিকেল ৪টায়। আপনার সপরিবারে উপস্থিতি ও দোয়া আমাদের একান্ত কাম্য। প্রয়োজনে: ০১৭১৩১৯৯২৭০","দৃষ্টিনন্দন স্থাপত্যকলায় অনন্য, ডায়মন্ড ওয়ার্ল্ডের ""দ্য সিগনেচার"" শোরুমের উদ্বোধন হচ্ছে আজ বিকেল ৪টায়। আপনার সপরিবারে উপস্থিতি ও দোয়া আমাদের একান্ত কাম্য। প্রয়োজনে: ০১৭১৩১৯৯২৭০",[],0,0,0,0,0,0,0,0,0,0,0,0,"দৃষ্টিনন্দন স্থাপত্যকলায় অনন্য, ডায়মন্ড ওয়ার্ল্ডের ""দ্য সিগনেচার"" শোরুমের উদ্বোধন হচ্ছে আজ বিকেল ৪টায়। আপনার সপরিবারে উপস্থিতি ও দোয়া আমাদের একান্ত কাম্য। প্রয়োজনে: ০১৭১৩১৯৯২৭০",182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,"বাড়িতে বসে অনলাইনে কেউ ইনকাম করতে চাইলে আমাকে ইনবক্স করুন।
প্রতিদিন ২০০ থেকে ৫০০ টাকা।",Bengali,0,2,"বাড়িতে বসে অনলাইনে কেউ ইনকাম করতে চাইলে আমাকে ইনবক্স করুন।
প্রতিদিন ২০০ থেকে ৫০০ টাকা।",বাড়িতে বসে অনলাইনে কেউ ইনকাম করতে চাইলে আমাকে ইনবক্স করুন। প্রতিদিন ২০০ থেকে ৫০০ টাকা।,[],0,0,0,0,0,0,0,0,0,0,0,0,বাড়িতে বসে অনলাইনে কেউ ইনকাম করতে চাইলে আমাকে ইনবক্স করুন। প্রতিদিন ২০০ থেকে ৫০০ টাকা।,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,জরুরি সতর্কতা! আপনার ইউটিলিটি বিল অপরিশোধিত। কানেকশন বিচ্ছিন্ন হবে: pay-utility.ml,Bengali,1,2,জরুরি সতর্কতা! আপনার ইউটিলিটি বিল অপরিশোধিত। কানেকশন বিচ্ছিন্ন হবে: pay-utility.ml,জরুরি সতর্কতা! আপনার ইউটিলিটি বিল অপরিশোধিত। কানেকশন বিচ্ছিন্ন হবে: pay-utility.ml,['pay-utility.ml'],1,1,14,14,0,1,1,0,0,0,0,0,জরুরি সতর্কতা! আপনার ইউটিলিটি বিল অপরিশোধিত। কানেকশন বিচ্ছিন্ন হবে:  [URL] ,75,1,14,14,0,1,1,0,0,0,0,0,1,14,14,0,1,1,0,0,0,0,0
promo,Pathao Food থেকে অর্ডার করলে কোড FOOD30 ব্যবহার করে ৩০% ছাড় পান। অফার আজ পর্যন্ত।,Bengali,0,1,Pathao Food থেকে অর্ডার করলে কোড FOOD30 ব্যবহার করে ৩০% ছাড় পান। অফার আজ পর্যন্ত।,Pathao Food থেকে অর্ডার করলে কোড FOOD30 ব্যবহার করে ৩০% ছাড় পান। অফার আজ পর্যন্ত।,[],0,0,0,0,0,0,0,0,0,0,0,0,Pathao Food থেকে অর্ডার করলে কোড FOOD30 ব্যবহার করে ৩০% ছাড় পান। অফার আজ পর্যন্ত।,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
